店家代號,2022年1月,2022年2月,2022年3月,2022年4月,2022年5月,2022年6月,2022年7月,2022年8月,2022年9月,2021年1月,2021年2月,2021年3月,2021年4月,2021年5月,2021年6月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月
210,0,0,20,50,0,0,0,0,0,0,0,0,10,10,20,0,0,0,15,0,30
211,10,0,0,10,0,0,5,0,0,0,10,0,0,0,0,0,0,10,0,10,0
212,10,0,20,25,0,30,0,0,26,10,20,10,51,0,40,11,10,10,16,10,7
213,0,0,0,0,0,0,2,0,2,0,0,0,0,5,0,4,0,3,0,10,0
214,20,20,10,30,10,30,20,10,20,20,10,10,50,10,30,20,10,20,10,20,20
215,30,60,58,70,13,120,5,10,20,14,15,10,19,12,76,14,5,13,14,30,32
216,10,30,0,0,0,0,0,10,0,0,20,0,20,0,10,0,10,0,0,0,10
217,0,0,0,0,0,0,0,0,0,15,11,14,25,15,20,13,30,6,11,2,28
218,2,0,3,0,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0
219,0,6,0,0,14,0,0,4,0,6,0,6,0,10,0,6,0,10,0,10,0
220,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,0,0,0,6,0,3,0,0,0,0,4,0,6,0,0,0,0,0,0,0,4
222,0,12,0,0,0,0,0,4,0,13,0,0,8,0,0,0,0,0,0,3,0
223,10,10,20,30,0,12,11,10,10,19,0,19,24,25,15,8,18,25,5,15,15
224,2,43,70,122,2,6,30,44,5,16,42,55,4,55,4,40,35,34,4,43,36
225,20,30,120,500,0,0,0,0,0,0,0,0,280,0,0,650,0,0,0,0,0
226,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
227,8,13,10,17,15,8,8,10,9,15,4,5,8,15,22,7,10,0,12,10,5
228,0,11,0,10,0,0,0,0,0,0,7,0,14,0,10,0,0,0,5,0,4
229,0,13,0,15,0,0,6,0,0,5,7,0,15,13,20,0,0,5,0,10,0
230,12,0,8,17,0,0,10,0,6,0,10,0,10,0,13,0,0,7,0,0,6
231,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,20,0,0,0,0,0
232,50,25,30,110,0,50,0,40,50,20,0,50,40,40,45,50,0,50,40,25,35
233,0,30,0,30,0,0,12,0,0,0,10,0,20,0,20,0,0,15,0,0,10
234,0,0,3,0,2,2,0,3,0,4,0,2,0,0,0,2,0,0,0,0,0
235,0,0,5,1,10,0,0,0,0,3,0,0,2,4,4,0,0,5,0,0,0
236,3,0,1,3,0,1,2,3,0,0,0,0,0,0,0,0,2,0,0,2,0
237,0,10,0,15,0,0,0,0,0,0,0,0,7,0,18,25,0,0,0,0,0
238,0,15,0,15,7,0,0,0,0,0,0,3,16,0,14,0,0,0,0,0,0
239,0,0,0,0,3,5,2,0,0,0,0,1,4,2,0,0,2,3,0,0,0
240,10,10,0,20,0,0,0,0,20,20,0,0,20,0,10,0,0,20,0,0,0
241,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
242,17,20,10,30,0,10,8,9,4,4,8,9,30,20,10,0,15,20,6,10,4
243,0,3,0,8,0,4,7,0,5,0,2,2,0,4,0,4,4,6,4,0,3
244,0,0,20,15,0,0,0,0,0,0,0,20,15,0,15,0,0,15,0,10,0
245,0,20,0,30,0,0,30,0,0,0,0,0,30,30,20,0,20,20,0,0,0
246,0,0,0,0,20,0,0,0,0,0,12,0,13,0,0,10,0,0,15,0,0
247,20,0,10,20,20,20,0,20,10,0,10,10,30,30,0,0,20,10,20,10,0
248,8,18,35,30,9,0,18,22,13,17,11,16,25,15,20,10,10,14,16,10,16
249,7,0,28,0,0,4,3,7,4,11,0,0,21,10,20,0,0,3,12,10,8
250,0,0,15,13,0,0,0,0,0,0,0,10,26,0,0,0,0,0,0,7,2
251,0,0,40,40,10,0,20,40,0,0,20,20,20,160,0,0,0,0,0,20,80
252,0,0,18,40,0,0,0,0,0,0,0,5,15,0,35,0,0,0,0,0,0
253,0,5,0,10,20,0,0,0,4,15,0,10,0,10,0,15,0,15,0,17,10
254,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0,0,0,2,0,4,2,1,3,0,0,0,10,0,0,0,0,0,0,0,0
256,10,10,30,30,0,20,20,30,0,10,10,10,45,8,20,0,20,10,25,10,25
257,0,5,3,0,0,3,0,0,0,0,0,3,6,0,3,0,0,0,4,0,0
258,0,20,0,30,0,0,0,0,0,0,0,5,30,0,0,0,0,0,6,3,12
259,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
260,0,10,0,20,20,0,0,0,0,20,0,10,10,20,20,0,0,20,0,20,10
261,5,10,0,20,0,0,0,10,0,15,0,10,0,0,15,0,0,0,10,5,0
262,0,0,6,0,0,7,0,7,0,6,0,0,0,0,4,1,0,0,0,0,4
263,13,15,8,12,20,32,7,3,4,20,10,5,30,10,40,5,15,22,5,13,15
264,0,1,13,10,3,3,2,7,5,3,5,6,20,4,4,2,10,0,1,0,13
